data,produto,categoria,preco_unitario,mes,dia_semana,quantidade_vendida
2023-01-14,Óleo de Soja,Mercearia,6.76,1,Saturday,223
2023-01-14,Macarrão Espaguete,Mercearia,4.35,1,Saturday,168
2023-01-14,Molho de Tomate,Mercearia,2.95,1,Saturday,230
2023-01-14,Café 500g,Mercearia,12.5,1,Saturday,137
2023-01-14,Biscoito Recheado,Mercearia,2.74,1,Saturday,186
2023-01-14,"Água Mineral 1,5L",Bebidas,2.06,1,Saturday,329
2023-01-14,Suco de Laranja,Bebidas,5.29,1,Saturday,204
2023-01-14,Vinho Tinto,Bebidas,29.44,1,Saturday,77
2023-01-14,Frango Congelado,Carnes,15.51,1,Saturday,116
2023-01-14,Carne Moída,Carnes,26.83,1,Saturday,146
2023-01-15,Leite Integral,Laticínios,4.49,1,Sunday,174
2023-01-15,Pão Francês,Padaria,0.51,1,Sunday,169
2023-01-15,Banana Nanica,Hortifruti,3.08,1,Sunday,68
2023-01-15,Coca-Cola 2L,Bebidas,8.19,1,Sunday,82
2023-01-15,Arroz 5kg,Mercearia,20.92,1,Sunday,47
2023-01-15,Feijão Carioca,Mercearia,8.77,1,Sunday,216
2023-01-15,Sabonete,Higiene,1.96,1,Sunday,191
2023-01-15,Fralda Infantil,Infantil,42.76,1,Sunday,133
2023-01-15,Queijo Mussarela,Laticínios,33.32,1,Sunday,47
2023-01-15,Cerveja Lata,Bebidas,3.27,1,Sunday,109
2023-01-15,Iogurte Natural,Laticínios,2.54,1,Sunday,35
2023-01-15,Manteiga 200g,Laticínios,5.77,1,Sunday,68
2023-01-15,Tomate,Hortifruti,3.98,1,Sunday,207
2023-01-15,Alface,Hortifruti,2.02,1,Sunday,51
2023-01-15,Cenoura,Hortifruti,3.01,1,Sunday,230
2023-01-15,Detergente,Limpeza,2.42,1,Sunday,84
2023-01-15,Desinfetante,Limpeza,4.31,1,Sunday,79
2023-01-15,Shampoo,Higiene,10.56,1,Sunday,100
2023-01-15,Creme Dental,Higiene,2.97,1,Sunday,144
2023-01-15,Papel Higiênico,Higiene,10.69,1,Sunday,42
2023-01-15,Óleo de Soja,Mercearia,6.91,1,Sunday,44
2023-01-15,Macarrão Espaguete,Mercearia,4.27,1,Sunday,68
2023-01-15,Molho de Tomate,Mercearia,3.0,1,Sunday,103
2023-01-15,Café 500g,Mercearia,12.2,1,Sunday,130
2023-01-15,Biscoito Recheado,Mercearia,2.54,1,Sunday,117
2023-01-15,"Água Mineral 1,5L",Bebidas,2.16,1,Sunday,192
2023-01-15,Suco de Laranja,Bebidas,4.79,1,Sunday,61
2023-01-15,Vinho Tinto,Bebidas,28.95,1,Sunday,246
2023-01-15,Frango Congelado,Carnes,15.73,1,Sunday,40
2023-01-15,Carne Moída,Carnes,27.29,1,Sunday,134
2023-01-16,Leite Integral,Laticínios,4.29,1,Monday,131
2023-01-16,Pão Francês,Padaria,0.54,1,Monday,60
2023-01-16,Banana Nanica,Hortifruti,2.93,1,Monday,82
2023-01-16,Coca-Cola 2L,Bebidas,7.58,1,Monday,167
2023-01-16,Arroz 5kg,Mercearia,21.47,1,Monday,99
2023-01-16,Feijão Carioca,Mercearia,7.76,1,Monday,42
2023-01-16,Sabonete,Higiene,2.13,1,Monday,73
2023-01-16,Fralda Infantil,Infantil,38.62,1,Monday,96
2023-01-16,Queijo Mussarela,Laticínios,37.8,1,Monday,110
2023-01-16,Cerveja Lata,Bebidas,3.13,1,Monday,51
2023-01-16,Iogurte Natural,Laticínios,2.45,1,Monday,44
2023-01-16,Manteiga 200g,Laticínios,6.46,1,Monday,14
2023-01-16,Tomate,Hortifruti,4.12,1,Monday,71
2023-01-16,Alface,Hortifruti,2.05,1,Monday,96
2023-01-16,Cenoura,Hortifruti,3.2,1,Monday,30
2023-01-16,Detergente,Limpeza,2.4,1,Monday,151
2023-01-16,Desinfetante,Limpeza,4.52,1,Monday,48
2023-01-16,Shampoo,Higiene,9.74,1,Monday,82
2023-01-16,Creme Dental,Higiene,2.9,1,Monday,131
2023-01-16,Papel Higiênico,Higiene,10.0,1,Monday,87
2023-01-16,Óleo de Soja,Mercearia,6.96,1,Monday,100
2023-01-16,Macarrão Espaguete,Mercearia,4.09,1,Monday,30
2023-01-16,Molho de Tomate,Mercearia,3.07,1,Monday,54
2023-01-16,Café 500g,Mercearia,12.77,1,Monday,67
2023-01-16,Biscoito Recheado,Mercearia,2.7,1,Monday,71
2023-01-16,"Água Mineral 1,5L",Bebidas,2.09,1,Monday,70
2023-01-16,Suco de Laranja,Bebidas,4.94,1,Monday,181
2023-01-16,Vinho Tinto,Bebidas,30.06,1,Monday,99
2023-01-16,Frango Congelado,Carnes,15.11,1,Monday,145
2023-01-16,Carne Moída,Carnes,25.17,1,Monday,68
2023-01-17,Leite Integral,Laticínios,4.51,1,Tuesday,29
2023-01-17,Pão Francês,Padaria,0.53,1,Tuesday,56
2023-01-17,Banana Nanica,Hortifruti,3.24,1,Tuesday,45
2023-01-17,Coca-Cola 2L,Bebidas,7.66,1,Tuesday,89
2023-01-17,Arroz 5kg,Mercearia,20.42,1,Tuesday,33
2023-01-17,Feijão Carioca,Mercearia,7.99,1,Tuesday,82
2023-01-17,Sabonete,Higiene,2.06,1,Tuesday,34
2023-01-17,Fralda Infantil,Infantil,43.98,1,Tuesday,142
2023-01-17,Queijo Mussarela,Laticínios,35.32,1,Tuesday,90
2023-01-17,Cerveja Lata,Bebidas,3.03,1,Tuesday,127
2023-01-17,Iogurte Natural,Laticínios,2.7,1,Tuesday,51
2023-01-17,Manteiga 200g,Laticínios,6.37,1,Tuesday,24
2023-01-17,Tomate,Hortifruti,3.92,1,Tuesday,117
2023-01-17,Alface,Hortifruti,2.17,1,Tuesday,117
2023-01-17,Cenoura,Hortifruti,3.04,1,Tuesday,137
2023-01-17,Detergente,Limpeza,2.15,1,Tuesday,88
2023-01-17,Desinfetante,Limpeza,4.33,1,Tuesday,31
2023-01-17,Shampoo,Higiene,9.78,1,Tuesday,131
2023-01-17,Creme Dental,Higiene,3.21,1,Tuesday,84
2023-01-17,Papel Higiênico,Higiene,10.38,1,Tuesday,99
2023-01-17,Óleo de Soja,Mercearia,6.78,1,Tuesday,24
2023-01-17,Macarrão Espaguete,Mercearia,4.31,1,Tuesday,29
2023-01-17,Molho de Tomate,Mercearia,3.24,1,Tuesday,86
2023-01-17,Café 500g,Mercearia,11.68,1,Tuesday,98
2023-01-17,Biscoito Recheado,Mercearia,2.46,1,Tuesday,55
2023-01-17,"Água Mineral 1,5L",Bebidas,2.05,1,Tuesday,158
2023-01-17,Suco de Laranja,Bebidas,5.36,1,Tuesday,159
2023-01-17,Vinho Tinto,Bebidas,31.3,1,Tuesday,93
2023-01-17,Frango Congelado,Carnes,15.44,1,Tuesday,107
2023-01-17,Carne Moída,Carnes,27.31,1,Tuesday,122
2023-01-18,Leite Integral,Laticínios,4.39,1,Wednesday,45
2023-01-18,Pão Francês,Padaria,0.52,1,Wednesday,133
2023-01-18,Banana Nanica,Hortifruti,3.08,1,Wednesday,42
2023-01-18,Coca-Cola 2L,Bebidas,8.25,1,Wednesday,161
2023-01-18,Arroz 5kg,Mercearia,21.66,1,Wednesday,54
2023-01-18,Feijão Carioca,Mercearia,7.68,1,Wednesday,138
2023-01-18,Sabonete,Higiene,2.12,1,Wednesday,44
2023-01-18,Fralda Infantil,Infantil,38.65,1,Wednesday,124
2023-01-18,Queijo Mussarela,Laticínios,35.41,1,Wednesday,36
2023-01-18,Cerveja Lata,Bebidas,3.29,1,Wednesday,67
2023-01-18,Iogurte Natural,Laticínios,2.72,1,Wednesday,55
2023-01-18,Manteiga 200g,Laticínios,6.23,1,Wednesday,77
2023-01-18,Tomate,Hortifruti,3.82,1,Wednesday,27
2023-01-18,Alface,Hortifruti,1.96,1,Wednesday,116
2023-01-18,Cenoura,Hortifruti,2.91,1,Wednesday,96
2023-01-18,Detergente,Limpeza,2.14,1,Wednesday,21
2023-01-18,Desinfetante,Limpeza,4.52,1,Wednesday,90
2023-01-18,Shampoo,Higiene,9.51,1,Wednesday,35
2023-01-18,Creme Dental,Higiene,3.09,1,Wednesday,36
2023-01-18,Papel Higiênico,Higiene,9.5,1,Wednesday,98
2023-01-18,Óleo de Soja,Mercearia,7.12,1,Wednesday,28
2023-01-18,Macarrão Espaguete,Mercearia,4.03,1,Wednesday,38
2023-01-18,Molho de Tomate,Mercearia,3.03,1,Wednesday,54
2023-01-18,Café 500g,Mercearia,11.64,1,Wednesday,103
2023-01-18,Biscoito Recheado,Mercearia,2.51,1,Wednesday,160
2023-01-18,"Água Mineral 1,5L",Bebidas,2.18,1,Wednesday,137
2023-01-18,Suco de Laranja,Bebidas,5.11,1,Wednesday,222
2023-01-18,Vinho Tinto,Bebidas,31.96,1,Wednesday,251
2023-01-18,Frango Congelado,Carnes,15.23,1,Wednesday,151
2023-01-18,Carne Moída,Carnes,27.1,1,Wednesday,27
2023-01-19,Leite Integral,Laticínios,4.43,1,Thursday,192
2023-01-19,Pão Francês,Padaria,0.53,1,Thursday,74
2023-01-19,Banana Nanica,Hortifruti,2.95,1,Thursday,63
2023-01-19,Coca-Cola 2L,Bebidas,7.41,1,Thursday,164
2023-01-19,Arroz 5kg,Mercearia,19.39,1,Thursday,148
2023-01-19,Feijão Carioca,Mercearia,8.22,1,Thursday,107
2023-01-19,Sabonete,Higiene,1.9,1,Thursday,118
2023-01-19,Fralda Infantil,Infantil,41.45,1,Thursday,60
2023-01-19,Queijo Mussarela,Laticínios,34.11,1,Thursday,181
2023-01-19,Cerveja Lata,Bebidas,3.18,1,Thursday,99
2023-01-19,Iogurte Natural,Laticínios,2.64,1,Thursday,86
2023-01-19,Manteiga 200g,Laticínios,5.91,1,Thursday,60
2023-01-19,Tomate,Hortifruti,4.25,1,Thursday,136
2023-01-19,Alface,Hortifruti,2.05,1,Thursday,68
2023-01-19,Cenoura,Hortifruti,3.11,1,Thursday,130
2023-01-19,Detergente,Limpeza,2.24,1,Thursday,19
2023-01-19,Desinfetante,Limpeza,4.37,1,Thursday,149
2023-01-19,Shampoo,Higiene,10.53,1,Thursday,154
2023-01-19,Creme Dental,Higiene,3.19,1,Thursday,39
2023-01-19,Papel Higiênico,Higiene,9.76,1,Thursday,56
2023-01-19,Óleo de Soja,Mercearia,7.26,1,Thursday,80
2023-01-19,Macarrão Espaguete,Mercearia,3.85,1,Thursday,151
2023-01-19,Molho de Tomate,Mercearia,3.17,1,Thursday,147
2023-01-19,Café 500g,Mercearia,11.43,1,Thursday,121
2023-01-19,Biscoito Recheado,Mercearia,2.72,1,Thursday,91
2023-01-19,"Água Mineral 1,5L",Bebidas,2.1,1,Thursday,189
2023-01-19,Suco de Laranja,Bebidas,5.21,1,Thursday,96
2023-01-19,Vinho Tinto,Bebidas,31.39,1,Thursday,92
2023-01-19,Frango Congelado,Carnes,15.26,1,Thursday,103
2023-01-19,Carne Moída,Carnes,26.08,1,Thursday,112
2023-01-20,Leite Integral,Laticínios,4.78,1,Friday,143
2023-01-20,Pão Francês,Padaria,0.53,1,Friday,120
2023-01-20,Banana Nanica,Hortifruti,3.05,1,Friday,88
2023-01-20,Coca-Cola 2L,Bebidas,7.97,1,Friday,138
2023-01-20,Arroz 5kg,Mercearia,19.29,1,Friday,104
2023-01-20,Feijão Carioca,Mercearia,8.21,1,Friday,182
2023-01-20,Sabonete,Higiene,2.05,1,Friday,95
2023-01-20,Fralda Infantil,Infantil,38.67,1,Friday,167
2023-01-20,Queijo Mussarela,Laticínios,36.44,1,Friday,30
2023-01-20,Cerveja Lata,Bebidas,3.22,1,Friday,90
2023-01-20,Iogurte Natural,Laticínios,2.52,1,Friday,78
2023-01-20,Manteiga 200g,Laticínios,5.76,1,Friday,74
2023-01-20,Tomate,Hortifruti,3.95,1,Friday,134
2023-01-20,Alface,Hortifruti,2.09,1,Friday,142
2023-01-20,Cenoura,Hortifruti,3.23,1,Friday,103
2023-01-20,Detergente,Limpeza,2.34,1,Friday,25
2023-01-20,Desinfetante,Limpeza,4.3,1,Friday,86
2023-01-20,Shampoo,Higiene,10.82,1,Friday,34
2023-01-20,Creme Dental,Higiene,2.93,1,Friday,59
2023-01-20,Papel Higiênico,Higiene,9.78,1,Friday,209
2023-01-20,Óleo de Soja,Mercearia,7.68,1,Friday,103
2023-01-20,Macarrão Espaguete,Mercearia,4.39,1,Friday,128
2023-01-20,Molho de Tomate,Mercearia,3.28,1,Friday,48
2023-01-20,Café 500g,Mercearia,11.61,1,Friday,115
2023-01-20,Biscoito Recheado,Mercearia,2.54,1,Friday,40
2023-01-20,"Água Mineral 1,5L",Bebidas,2.09,1,Friday,276
2023-01-20,Suco de Laranja,Bebidas,4.91,1,Friday,163
2023-01-20,Vinho Tinto,Bebidas,32.63,1,Friday,124
2023-01-20,Frango Congelado,Carnes,14.72,1,Friday,53
2023-01-20,Carne Moída,Carnes,27.06,1,Friday,106
2023-01-21,Leite Integral,Laticínios,4.69,1,Saturday,167
2023-01-21,Pão Francês,Padaria,0.48,1,Saturday,81
2023-01-21,Banana Nanica,Hortifruti,3.01,1,Saturday,111
2023-01-21,Coca-Cola 2L,Bebidas,7.86,1,Saturday,287
2023-01-21,Arroz 5kg,Mercearia,21.51,1,Saturday,115
2023-01-21,Feijão Carioca,Mercearia,8.31,1,Saturday,98
2023-01-21,Sabonete,Higiene,2.16,1,Saturday,203
2023-01-21,Fralda Infantil,Infantil,39.0,1,Saturday,129
2023-01-21,Queijo Mussarela,Laticínios,35.78,1,Saturday,38
2023-01-21,Cerveja Lata,Bebidas,3.2,1,Saturday,213
2023-01-21,Iogurte Natural,Laticínios,2.55,1,Saturday,133
2023-01-21,Manteiga 200g,Laticínios,6.38,1,Saturday,67
2023-01-21,Tomate,Hortifruti,3.98,1,Saturday,202
2023-01-21,Alface,Hortifruti,1.99,1,Saturday,49
2023-01-21,Cenoura,Hortifruti,2.87,1,Saturday,196
2023-01-21,Detergente,Limpeza,2.38,1,Saturday,139
2023-01-21,Desinfetante,Limpeza,4.33,1,Saturday,73
2023-01-21,Shampoo,Higiene,11.0,1,Saturday,31
2023-01-21,Creme Dental,Higiene,3.2,1,Saturday,29
2023-01-21,Papel Higiênico,Higiene,10.75,1,Saturday,80
2023-01-21,Óleo de Soja,Mercearia,7.56,1,Saturday,115
2023-01-21,Macarrão Espaguete,Mercearia,4.13,1,Saturday,153
2023-01-21,Molho de Tomate,Mercearia,2.9,1,Saturday,83
2023-01-21,Café 500g,Mercearia,11.82,1,Saturday,189
2023-01-21,Biscoito Recheado,Mercearia,2.52,1,Saturday,158
2023-01-21,"Água Mineral 1,5L",Bebidas,2.19,1,Saturday,41
2023-01-21,Suco de Laranja,Bebidas,4.76,1,Saturday,143
2023-01-21,Vinho Tinto,Bebidas,30.18,1,Saturday,186
2023-01-21,Frango Congelado,Carnes,16.15,1,Saturday,77
2023-01-21,Carne Moída,Carnes,24.52,1,Saturday,168
2023-01-22,Leite Integral,Laticínios,4.53,1,Sunday,34
2023-01-22,Pão Francês,Padaria,0.5,1,Sunday,133
2023-01-22,Banana Nanica,Hortifruti,3.26,1,Sunday,150
2023-01-22,Coca-Cola 2L,Bebidas,7.67,1,Sunday,84
2023-01-22,Arroz 5kg,Mercearia,21.83,1,Sunday,56
2023-01-22,Feijão Carioca,Mercearia,8.33,1,Sunday,65
2023-01-22,Sabonete,Higiene,2.03,1,Sunday,79
2023-01-22,Fralda Infantil,Infantil,42.03,1,Sunday,30
2023-01-22,Queijo Mussarela,Laticínios,35.36,1,Sunday,90
2023-01-22,Cerveja Lata,Bebidas,3.23,1,Sunday,313
2023-01-22,Iogurte Natural,Laticínios,2.67,1,Sunday,151
2023-01-22,Manteiga 200g,Laticínios,6.37,1,Sunday,74
2023-01-22,Tomate,Hortifruti,4.0,1,Sunday,35
2023-01-22,Alface,Hortifruti,2.16,1,Sunday,181
2023-01-22,Cenoura,Hortifruti,3.3,1,Sunday,116
2023-01-22,Detergente,Limpeza,2.37,1,Sunday,74
2023-01-22,Desinfetante,Limpeza,4.59,1,Sunday,52
2023-01-22,Shampoo,Higiene,9.94,1,Sunday,22
2023-01-22,Creme Dental,Higiene,3.15,1,Sunday,26
2023-01-22,Papel Higiênico,Higiene,10.85,1,Sunday,61
2023-01-22,Óleo de Soja,Mercearia,7.3,1,Sunday,165
2023-01-22,Macarrão Espaguete,Mercearia,4.0,1,Sunday,112
2023-01-22,Molho de Tomate,Mercearia,3.09,1,Sunday,124
2023-01-22,Café 500g,Mercearia,12.64,1,Sunday,68
2023-01-22,Biscoito Recheado,Mercearia,2.69,1,Sunday,87
2023-01-22,"Água Mineral 1,5L",Bebidas,2.09,1,Sunday,126
2023-01-22,Suco de Laranja,Bebidas,5.07,1,Sunday,152
2023-01-22,Vinho Tinto,Bebidas,29.97,1,Sunday,79
2023-01-22,Frango Congelado,Carnes,14.48,1,Sunday,129
2023-01-22,Carne Moída,Carnes,25.25,1,Sunday,207
2023-01-23,Leite Integral,Laticínios,4.31,1,Monday,56
2023-01-23,Pão Francês,Padaria,0.51,1,Monday,26
2023-01-23,Banana Nanica,Hortifruti,3.2,1,Monday,99
2023-01-23,Coca-Cola 2L,Bebidas,7.89,1,Monday,196
2023-01-23,Arroz 5kg,Mercearia,21.89,1,Monday,128
2023-01-23,Feijão Carioca,Mercearia,8.74,1,Monday,99
2023-01-23,Sabonete,Higiene,1.94,1,Monday,90
2023-01-23,Fralda Infantil,Infantil,38.52,1,Monday,43
2023-01-23,Queijo Mussarela,Laticínios,36.38,1,Monday,45
2023-01-23,Cerveja Lata,Bebidas,3.04,1,Monday,177
2023-01-23,Iogurte Natural,Laticínios,2.46,1,Monday,35
2023-01-23,Manteiga 200g,Laticínios,6.49,1,Monday,57
2023-01-23,Tomate,Hortifruti,3.97,1,Monday,106
2023-01-23,Alface,Hortifruti,2.06,1,Monday,84
2023-01-23,Cenoura,Hortifruti,2.97,1,Monday,128
2023-01-23,Detergente,Limpeza,2.35,1,Monday,26
2023-01-23,Desinfetante,Limpeza,4.51,1,Monday,44
2023-01-23,Shampoo,Higiene,9.57,1,Monday,123
2023-01-23,Creme Dental,Higiene,2.99,1,Monday,104
2023-01-23,Papel Higiênico,Higiene,10.98,1,Monday,85
2023-01-23,Óleo de Soja,Mercearia,7.2,1,Monday,42
2023-01-23,Macarrão Espaguete,Mercearia,4.1,1,Monday,113
2023-01-23,Molho de Tomate,Mercearia,2.98,1,Monday,98
2023-01-23,Café 500g,Mercearia,11.85,1,Monday,125
2023-01-23,Biscoito Recheado,Mercearia,2.41,1,Monday,31
2023-01-23,"Água Mineral 1,5L",Bebidas,2.16,1,Monday,107
2023-01-23,Suco de Laranja,Bebidas,5.18,1,Monday,40
2023-01-23,Vinho Tinto,Bebidas,30.63,1,Monday,195
2023-01-23,Frango Congelado,Carnes,15.11,1,Monday,38
2023-01-23,Carne Moída,Carnes,26.61,1,Monday,101
2023-01-24,Leite Integral,Laticínios,4.43,1,Tuesday,91
2023-01-24,Pão Francês,Padaria,0.5,1,Tuesday,73
2023-01-24,Banana Nanica,Hortifruti,2.98,1,Tuesday,104
2023-01-24,Coca-Cola 2L,Bebidas,8.17,1,Tuesday,104
2023-01-24,Arroz 5kg,Mercearia,20.17,1,Tuesday,23
2023-01-24,Feijão Carioca,Mercearia,7.65,1,Tuesday,50
2023-01-24,Sabonete,Higiene,1.9,1,Tuesday,27
2023-01-24,Fralda Infantil,Infantil,41.44,1,Tuesday,76
2023-01-24,Queijo Mussarela,Laticínios,34.93,1,Tuesday,55
2023-01-24,Cerveja Lata,Bebidas,3.29,1,Tuesday,73
2023-01-24,Iogurte Natural,Laticínios,2.59,1,Tuesday,81
2023-01-24,Manteiga 200g,Laticínios,6.55,1,Tuesday,76
2023-01-24,Tomate,Hortifruti,3.82,1,Tuesday,194
2023-01-24,Alface,Hortifruti,2.01,1,Tuesday,118
2023-01-24,Cenoura,Hortifruti,2.97,1,Tuesday,71
2023-01-24,Detergente,Limpeza,2.33,1,Tuesday,99
2023-01-24,Desinfetante,Limpeza,4.54,1,Tuesday,40
2023-01-24,Shampoo,Higiene,10.2,1,Tuesday,64
2023-01-24,Creme Dental,Higiene,3.04,1,Tuesday,32
2023-01-24,Papel Higiênico,Higiene,9.9,1,Tuesday,73
2023-01-24,Óleo de Soja,Mercearia,7.0,1,Tuesday,60
2023-01-24,Macarrão Espaguete,Mercearia,3.81,1,Tuesday,140
2023-01-24,Molho de Tomate,Mercearia,3.21,1,Tuesday,94
2023-01-24,Café 500g,Mercearia,12.02,1,Tuesday,119
2023-01-24,Biscoito Recheado,Mercearia,2.72,1,Tuesday,73
2023-01-24,"Água Mineral 1,5L",Bebidas,2.05,1,Tuesday,85
2023-01-24,Suco de Laranja,Bebidas,5.2,1,Tuesday,168
2023-01-24,Vinho Tinto,Bebidas,29.16,1,Tuesday,153
2023-01-24,Frango Congelado,Carnes,16.44,1,Tuesday,40
2023-01-24,Carne Moída,Carnes,24.49,1,Tuesday,61
2023-01-25,Leite Integral,Laticínios,4.75,1,Wednesday,113
2023-01-25,Pão Francês,Padaria,0.5,1,Wednesday,117
2023-01-25,Banana Nanica,Hortifruti,2.89,1,Wednesday,70
2023-01-25,Coca-Cola 2L,Bebidas,7.64,1,Wednesday,94
2023-01-25,Arroz 5kg,Mercearia,20.79,1,Wednesday,73
2023-01-25,Feijão Carioca,Mercearia,8.39,1,Wednesday,85
2023-01-25,Sabonete,Higiene,1.9,1,Wednesday,99
2023-01-25,Fralda Infantil,Infantil,43.38,1,Wednesday,128
2023-01-25,Queijo Mussarela,Laticínios,33.83,1,Wednesday,114
2023-01-25,Cerveja Lata,Bebidas,2.86,1,Wednesday,84
2023-01-25,Iogurte Natural,Laticínios,2.38,1,Wednesday,68
2023-01-25,Manteiga 200g,Laticínios,6.57,1,Wednesday,120
2023-01-25,Tomate,Hortifruti,3.99,1,Wednesday,104
2023-01-25,Alface,Hortifruti,2.13,1,Wednesday,39
2023-01-25,Cenoura,Hortifruti,3.25,1,Wednesday,128
2023-01-25,Detergente,Limpeza,2.29,1,Wednesday,21
2023-01-25,Desinfetante,Limpeza,4.58,1,Wednesday,32
2023-01-25,Shampoo,Higiene,10.02,1,Wednesday,86
2023-01-25,Creme Dental,Higiene,2.86,1,Wednesday,108
2023-01-25,Papel Higiênico,Higiene,10.16,1,Wednesday,44
2023-01-25,Óleo de Soja,Mercearia,6.67,1,Wednesday,142
2023-01-25,Macarrão Espaguete,Mercearia,3.94,1,Wednesday,97
2023-01-25,Molho de Tomate,Mercearia,3.26,1,Wednesday,58
2023-01-25,Café 500g,Mercearia,11.81,1,Wednesday,136
2023-01-25,Biscoito Recheado,Mercearia,2.48,1,Wednesday,163
2023-01-25,"Água Mineral 1,5L",Bebidas,1.98,1,Wednesday,57
2023-01-25,Suco de Laranja,Bebidas,5.07,1,Wednesday,134
2023-01-25,Vinho Tinto,Bebidas,29.39,1,Wednesday,69
2023-01-25,Frango Congelado,Carnes,15.06,1,Wednesday,68
2023-01-25,Carne Moída,Carnes,27.43,1,Wednesday,70
2023-01-26,Leite Integral,Laticínios,4.65,1,Thursday,40
2023-01-26,Pão Francês,Padaria,0.51,1,Thursday,71
2023-01-26,Banana Nanica,Hortifruti,3.2,1,Thursday,45
2023-01-26,Coca-Cola 2L,Bebidas,8.24,1,Thursday,177
2023-01-26,Arroz 5kg,Mercearia,19.33,1,Thursday,171
2023-01-26,Feijão Carioca,Mercearia,8.76,1,Thursday,102
2023-01-26,Sabonete,Higiene,2.06,1,Thursday,23
2023-01-26,Fralda Infantil,Infantil,39.79,1,Thursday,153
2023-01-26,Queijo Mussarela,Laticínios,34.61,1,Thursday,96
2023-01-26,Cerveja Lata,Bebidas,3.24,1,Thursday,186
2023-01-26,Iogurte Natural,Laticínios,2.64,1,Thursday,146
2023-01-26,Manteiga 200g,Laticínios,6.02,1,Thursday,62
2023-01-26,Tomate,Hortifruti,4.34,1,Thursday,85
2023-01-26,Alface,Hortifruti,2.0,1,Thursday,135
2023-01-26,Cenoura,Hortifruti,2.94,1,Thursday,114
2023-01-26,Detergente,Limpeza,2.32,1,Thursday,61
2023-01-26,Desinfetante,Limpeza,4.91,1,Thursday,139
2023-01-26,Shampoo,Higiene,9.62,1,Thursday,68
2023-01-26,Creme Dental,Higiene,3.2,1,Thursday,27
2023-01-26,Papel Higiênico,Higiene,10.15,1,Thursday,33
2023-01-26,Óleo de Soja,Mercearia,6.99,1,Thursday,148
2023-01-26,Macarrão Espaguete,Mercearia,4.31,1,Thursday,118
2023-01-26,Molho de Tomate,Mercearia,3.28,1,Thursday,112
2023-01-26,Café 500g,Mercearia,12.82,1,Thursday,119
2023-01-26,Biscoito Recheado,Mercearia,2.57,1,Thursday,131
2023-01-26,"Água Mineral 1,5L",Bebidas,2.05,1,Thursday,229
2023-01-26,Suco de Laranja,Bebidas,4.77,1,Thursday,206
2023-01-26,Vinho Tinto,Bebidas,28.76,1,Thursday,192
2023-01-26,Frango Congelado,Carnes,16.21,1,Thursday,49
2023-01-26,Carne Moída,Carnes,24.21,1,Thursday,44
2023-01-27,Leite Integral,Laticínios,4.78,1,Friday,173
2023-01-27,Pão Francês,Padaria,0.51,1,Friday,100
2023-01-27,Banana Nanica,Hortifruti,3.12,1,Friday,42
2023-01-27,Coca-Cola 2L,Bebidas,7.6,1,Friday,170
2023-01-27,Arroz 5kg,Mercearia,21.61,1,Friday,67
2023-01-27,Feijão Carioca,Mercearia,7.82,1,Friday,24
2023-01-27,Sabonete,Higiene,1.96,1,Friday,37
2023-01-27,Fralda Infantil,Infantil,41.54,1,Friday,91
2023-01-27,Queijo Mussarela,Laticínios,35.08,1,Friday,145
2023-01-27,Cerveja Lata,Bebidas,2.91,1,Friday,278
2023-01-27,Iogurte Natural,Laticínios,2.46,1,Friday,58
2023-01-27,Manteiga 200g,Laticínios,5.74,1,Friday,122
2023-01-27,Tomate,Hortifruti,4.22,1,Friday,124
2023-01-27,Alface,Hortifruti,1.91,1,Friday,138
2023-01-27,Cenoura,Hortifruti,3.09,1,Friday,167
2023-01-27,Detergente,Limpeza,2.27,1,Friday,124
2023-01-27,Desinfetante,Limpeza,4.74,1,Friday,146
2023-01-27,Shampoo,Higiene,10.96,1,Friday,58
2023-01-27,Creme Dental,Higiene,3.24,1,Friday,124
2023-01-27,Papel Higiênico,Higiene,11.0,1,Friday,47
2023-01-27,Óleo de Soja,Mercearia,7.45,1,Friday,82
2023-01-27,Macarrão Espaguete,Mercearia,4.35,1,Friday,128
2023-01-27,Molho de Tomate,Mercearia,3.17,1,Friday,84
2023-01-27,Café 500g,Mercearia,12.05,1,Friday,106
2023-01-27,Biscoito Recheado,Mercearia,2.48,1,Friday,113
2023-01-27,"Água Mineral 1,5L",Bebidas,1.95,1,Friday,55
2023-01-27,Suco de Laranja,Bebidas,4.8,1,Friday,46
2023-01-27,Vinho Tinto,Bebidas,30.63,1,Friday,184
2023-01-27,Frango Congelado,Carnes,16.25,1,Friday,43
2023-01-27,Carne Moída,Carnes,25.81,1,Friday,168
2023-01-28,Leite Integral,Laticínios,4.64,1,Saturday,162
2023-01-28,Pão Francês,Padaria,0.48,1,Saturday,84
2023-01-28,Banana Nanica,Hortifruti,2.9,1,Saturday,38
2023-01-28,Coca-Cola 2L,Bebidas,7.15,1,Saturday,148
2023-01-28,Arroz 5kg,Mercearia,21.81,1,Saturday,122
2023-01-28,Feijão Carioca,Mercearia,7.95,1,Saturday,32
2023-01-28,Sabonete,Higiene,1.95,1,Saturday,150
2023-01-28,Fralda Infantil,Infantil,42.14,1,Saturday,49
2023-01-28,Queijo Mussarela,Laticínios,33.75,1,Saturday,165
2023-01-28,Cerveja Lata,Bebidas,3.27,1,Saturday,265
